0,6,114164973,0.0422199,21362,21362,2847,0.000351247,0
0,7,114164973,0.027794,21362,21362,2847,0.000351247,0
0,8,114164973,0.0168283,21362,21362,2847,0.000351247,0
0,9,114164973,0.0156358,21362,21362,2847,0.000351247,0
0,0,994686,0.0106294,1991,1599,1548,0.000804363,462190
0,1,994686,0.0029273,1991,1599,1548,0.000804363,446992
0,2,994686,0.002852,1991,1599,1548,0.000804363,462275
0,3,994686,0.318455,1991,1599,1548,0.000804363,446836
0,4,994686,0.0023572,1991,1599,1548,0.000804363,507598
0,5,994686,0.0010445,1991,1599,1548,0.000804363,984557
0,6,994686,0.0043782,1991,1599,1548,0.000804363,446949
0,7,994686,0.0061794,1991,1599,1548,0.000804363,447278
0,8,994686,0.0048689,1991,1599,1548,0.000804363,447195
0,9,994686,0.0028399,1991,1599,1548,0.000804363,462239
0,0,43897763,0.0090878,13283,1597,1564,0.00531808,33522501
0,1,43897763,0.0366178,13283,1597,1564,0.00531808,34512425
0,2,43897763,0.344854,13283,1597,1564,0.00531808,33555335
0,3,43897763,58.1945,13283,1597,1564,0.00531808,34531964
0,4,43897763,0.0089676,13283,1597,1564,0.00531808,39064732
0,5,43897763,0.0044468,13283,1597,1564,0.00531808,44268017
0,6,43897763,0.0101529,13283,1597,1564,0.00531808,34508182
0,7,43897763,0.0088103,13283,1597,1564,0.00531808,34512973
0,8,43897763,0.0094424,13283,1597,1564,0.00531808,33528691
0,9,43897763,0.0087992,13283,1597,1564,0.00531808,33521690
0,0,40208129,0.0094514,12744,1629,1692,0.00462364,30810525
0,1,40208129,0.0088622,12744,1629,1692,0.00462364,31823666
0,2,40208129,0.404545,12744,1629,1692,0.00462364,30817855
0,3,40208129,282.885,12744,1629,1692,0.00462364,31825135
0,4,40208129,0.0101197,12744,1629,1692,0.00462364,35481991
0,5,40208129,0.0037534,12744,1629,1692,0.00462364,40169074
0,6,40208129,0.0377879,12744,1629,1692,0.00462364,31816367
0,7,40208129,0.0089141,12744,1629,1692,0.00462364,31838079
0,8,40208129,0.0082056,12744,1629,1692,0.00462364,30812577
0,9,40208129,0.0084544,12744,1629,1692,0.00462364,30819737
0,0,24357064,0.0082539,9919,2484,2596,0.0015382,791268
0,1,24357064,0.0095362,9919,2484,2596,0.0015382,830245
0,2,24357064,41.6909,9919,2484,2596,0.0015382,789511
0,3,24357064,14.5569,9919,2484,2596,0.0015382,824417
0,4,24357064,0.0067736,9919,2484,2596,0.0015382,770543
0,5,24357064,0.002651,9919,2484,2596,0.0015382,24138130
0,6,24357064,0.009478,9919,2484,2596,0.0015382,827911
0,7,24357064,0.0088051,9919,2484,2596,0.0015382,830245
0,8,24357064,0.0368261,9919,2484,2596,0.0015382,791244
0,9,24357064,0.0374296,9919,2484,2596,0.0015382,791296
0,0,18425,0.0020692,2148,1078,991,0.00201067,10375
0,1,18425,0.0014128,2148,1078,991,0.00201067,2407
0,2,18425,0.140967,2148,1078,991,0.00201067,10375
0,3,18425,0.155063,2148,1078,991,0.00201067,2407
0,4,18425,0.0021167,2148,1078,991,0.00201067,34506
0,5,18425,0.000396,2148,1078,991,0.00201067,1039652
0,6,18425,0.0028628,2148,1078,991,0.00201067,2407
0,7,18425,0.0013199,2148,1078,991,0.00201067,2407
0,8,18425,0.0021755,2148,1078,991,0.00201067,2407
0,9,18425,0.0011825,2148,1078,991,0.00201067,10375
0,0,31603996,0.0122596,11305,2860,2943,0.00134312,242339
0,1,31603996,0.0084911,11305,2860,2943,0.00134312,252985
0,2,31603996,1.08284,11305,2860,2943,0.00134312,238864
0,3,31603996,7.79407,11305,2860,2943,0.00134312,251711
0,4,31603996,0.00669,11305,2860,2943,0.00134312,241452
0,5,31603996,0.003888,11305,2860,2943,0.00134312,32320851
0,6,31603996,0.0111523,11305,2860,2943,0.00134312,251922
0,7,31603996,0.0408999,11305,2860,2943,0.00134312,253259
0,8,31603996,0.0113632,11305,2860,2943,0.00134312,242411
0,9,31603996,0.0097233,11305,2860,2943,0.00134312,242311
0,0,88961443,0.011742,19004,4800,4800,0.000824826,1333430
0,1,88961443,0.0121034,19004,4800,4800,0.000824826,1332983
0,2,88961443,0.0096173,19004,4800,4800,0.000824826,1333364
0,3,88961443,0.31829,19004,4800,4800,0.000824826,1332924
0,4,88961443,0.039373,19004,4800,4800,0.000824826,1335096
0,5,88961443,0.0024229,19004,4800,4800,0.000824826,90190659
0,6,88961443,0.0194257,19004,4800,4800,0.000824826,1332914
0,7,88961443,0.0130213,19004,4800,4800,0.000824826,1333048
0,8,88961443,0.012693,19004,4800,4800,0.000824826,1333426
0,9,88961443,0.0106644,19004,4800,4800,0.000824826,1333430
0,0,21328714,0.0053228,9243,2345,2345,0.00168084,446952
0,1,21328714,0.0088253,9243,2345,2345,0.00168084,446751
0,2,21328714,0.0172523,9243,2345,2345,0.00168084,446958
0,3,21328714,0.105451,9243,2345,2345,0.00168084,446733
0,4,21328714,0.0075954,9243,2345,2345,0.00168084,447736
0,5,21328714,0.0014288,9243,2345,2345,0.00168084,21112369
0,6,21328714,0.033988,9243,2345,2345,0.00168084,446738
0,7,21328714,0.0066872,9243,2345,2345,0.00168084,446753
0,8,21328714,0.0060386,9243,2345,2345,0.00168084,446951
0,9,21328714,0.0353381,9243,2345,2345,0.00168084,446980
0,0,42898257,0.0113706,13121,3321,3321,0.00118968,772648
0,1,42898257,0.0079842,13121,3321,3321,0.00118968,772360
0,2,42898257,0.0134314,13121,3321,3321,0.00118968,772638
0,3,42898257,0.184598,13121,3321,3321,0.00118968,772322
0,4,42898257,0.0059962,13121,3321,3321,0.00118968,773825
0,5,42898257,0.0028006,13121,3321,3321,0.00118968,43144905
0,6,42898257,0.0085113,13121,3321,3321,0.00118968,772300
0,7,42898257,0.0144788,13121,3321,3321,0.00118968,772380
0,8,42898257,0.0072077,13121,3321,3321,0.00118968,772642
0,9,42898257,0.0333275,13121,3321,3321,0.00118968,772650
0,0,1319706,0.0009672,2304,256,256,0.0351562,1040947
0,1,1319706,0.000788,2304,256,256,0.0351562,1062224
0,2,1319706,0.0161402,2304,256,256,0.0351562,1042490
0,3,1319706,0.235466,2304,256,256,0.0351562,1059089
0,4,1319706,0.0007966,2304,256,256,0.0351562,1186394
0,5,1319706,0.0007419,2304,256,256,0.0351562,1269978
0,6,1319706,0.001095,2304,256,256,0.0351562,1059790
0,7,1319706,0.0007577,2304,256,256,0.0351562,1061095
0,8,1319706,0.001415,2304,256,256,0.0351562,1041002
0,9,1319706,0.0005962,2304,256,256,0.0351562,1040947
0,0,30872,0.0223607,33433,16077,16077,0.00012935,40843
0,1,30872,0.0245362,33433,16077,16077,0.00012935,31358
0,2,30872,0.0545624,33433,16077,16077,0.00012935,40843
0,3,30872,16.0771,33433,16077,16077,0.00012935,31019
0,4,30872,0.0260091,33433,16077,16077,0.00012935,62929
0,5,30872,0.0108903,33433,16077,16077,0.00012935,269295403
0,6,30872,0.0390746,33433,16077,16077,0.00012935,32384
0,7,30872,0.0355471,33433,16077,16077,0.00012935,31358
0,8,30872,0.0386862,33433,16077,16077,0.00012935,40843
0,9,30872,0.0488422,33433,16077,16077,0.00012935,40843
0,0,1282,0.0015388,1891,794,794,0.00299951,1444
0,1,1282,0.0014051,1891,794,794,0.00299951,1305
0,2,1282,0.0027674,1891,794,794,0.00299951,1444
0,3,1282,0.159033,1891,794,794,0.00299951,1303
0,4,1282,0.0021727,1891,794,794,0.00299951,2013
0,5,1282,0.0007713,1891,794,794,0.00299951,856984
0,6,1282,0.0023929,1891,794,794,0.00299951,1444
0,7,1282,0.0018609,1891,794,794,0.00299951,1305
0,8,1282,0.0061099,1891,794,794,0.00299951,1445
0,9,1282,0.0024544,1891,794,794,0.00299951,1444
0,0,1966,0.0016456,2967,1234,1234,0.00194844,2203
0,1,1966,0.0036401,2967,1234,1234,0.00194844,2019
0,2,1966,0.0023169,2967,1234,1234,0.00194844,2204
0,3,1966,0.368619,2967,1234,1234,0.00194844,2017
0,4,1966,0.0090679,2967,1234,1234,0.00194844,3064
0,5,1966,0.0006251,2967,1234,1234,0.00194844,2169230
0,6,1966,0.0140453,2967,1234,1234,0.00194844,2205
0,7,1966,0.0030074,2967,1234,1234,0.00194844,2019
0,8,1966,0.0025555,2967,1234,1234,0.00194844,2203
0,9,1966,0.0022052,2967,1234,1234,0.00194844,2204
0,0,780,0.00083,1189,493,493,0.00489202,873
0,1,780,0.0015504,1189,493,493,0.00489202,792
0,2,780,0.0022751,1189,493,493,0.00489202,874
0,3,780,0.0576571,1189,493,493,0.00489202,791
0,4,780,0.0014056,1189,493,493,0.00489202,1205
0,5,780,0.000514,1189,493,493,0.00489202,332046
0,6,780,0.002008,1189,493,493,0.00489202,873
0,7,780,0.0015271,1189,493,493,0.00489202,792
0,8,780,0.0028906,1189,493,493,0.00489202,874
0,9,780,0.0014558,1189,493,493,0.00489202,873
0,0,99495,0.0051211,7191,3638,3426,0.000576951,40346
0,1,99495,0.0085482,7191,3638,3426,0.000576951,7536
0,2,99495,1.0504,7191,3638,3426,0.000576951,40392
0,3,99495,1.04746,7191,3638,3426,0.000576951,7537
0,4,99495,0.0358274,7191,3638,3426,0.000576951,191693
0,5,99495,0.002237,7191,3638,3426,0.000576951,12128977
0,6,99495,0.039888,7191,3638,3426,0.000576951,7536
